sample_id,ADurb.Bin063-1,Achromobacter,Acidaminococcus,Acidibacter,Acinetobacter,Actinocorallia,Actinomyces,Adhaeribacter,Adlercreutzia,Aeromicrobium,Aeromonas,Afipia,Agathobacter,Agromyces,Ahniella,Akkermansia,Aliihoeflea,Alistipes,Alkalicoccus,Allisonella,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Altererythrobacter,Ammoniphilus,Anaerobacillus,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Angelakisella,Aquabacterium,Aquicella,Archangium,Arenimonas,Aridibacter,Asteroleplasma,Atopobium,Azoarcus,BD1-7 clade,BIyi10,Bacillus,Bacteroides,Barnesiella,Bauldia,Bdellovibrio,Bifidobacterium,Bilophila,Blastococcus,Blautia,Bradyrhizobium,Brevundimonas,Bryobacter,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,CAG-352,CAG-56,CAG-873,CHKCI002,CL500-29 marine group,Caenimonas,Campylobacter,Candidatus Entotheonella,Candidatus Nitrocosmicus,Candidatus Nitrososphaera,Candidatus Soleaferrea,Candidatus Solibacter,Candidatus Udaeobacter,Castellaniella,Catabacter,Catenibacillus,Catenibacterium,Catenisphaera,Caulobacter,Cellvibrio,Chelativorans,Chitinophaga,Christensenella,Christensenellaceae R-7 group,Chryseobacterium,Chryseolinea,Chthoniobacter,Citricoccus,Citrifermentans,Citrobacter,Cloacibacillus,Clostridium sensu stricto 1,Colidextribacter,Collinsella,Comamonas,Coprobacillus,Coprobacter,Coprococcus,Coriobacteriaceae UCG-003,Corynebacterium,Cupriavidus,Curvibacter,Cutibacterium,DTU089,Dactylosporangium,Defluviitaleaceae UCG-011,Desulfovibrio,Dethiobacter,Dialister,Diaphorobacter,Dielma,Dinghuibacter,Dokdonella,Dongia,Dorea,Edaphobaculum,Eggerthella,Eisenbergiella,Ellin6055,Ellin6067,Elusimicrobium,Enhydrobacter,Enterobacter,Enterococcus,Enterorhabdus,Enteroscipio,Erysipelatoclostridium,Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-006,Escherichia-Shigella,Eubacterium,Eubacterium brachy group,Eubacterium eligens group,Eubacterium hallii group,Eubacterium oxidoreducens group,Eubacterium ventriosum group,Ezakiella,Faecalibacterium,Faecalibaculum,Faecalitalea,Family XIII AD3011 group,Family XIII UCG-001,Fenollaria,Ferruginibacter,Finegoldia,Flavisolibacter,Flavitalea,Flavobacterium,Flavonifractor,Fluviicola,Fournierella,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,GCA-900066755,Gaiella,Gemella,Gemmatimonas,Gordonibacter,Granulicatella,HT002,Haemophilus,Haliangium,Halomonas,Harryflintia,Hassallia,Helicobacter,Hirschia,Holdemanella,Holdemania,Howardella,Hungatella,Hyphomicrobium,IS-44,Iamia,Ilumatobacter,Incertae Sedis,Intestinibacter,Intestinimonas,JGI 0001001-H03,Klebsiella,Kribbella,Lachnoclostridium,Lachnospira,Lachnospiraceae FCS020 group,Lachnospiraceae NC2004 group,Lachnospiraceae ND3007 group,Lachnospiraceae NK3A20 group,Lachnospiraceae NK4A136 group,Lachnospiraceae UCG-001,Lachnospiraceae UCG-003,Lachnospiraceae UCG-004,Lachnospiraceae UCG-006,Lachnospiraceae UCG-010,Lacibacter,Lacticaseibacillus,Lactiplantibacillus,Lactobacillus,Lactococcus,Lactonifactor,Lacunisphaera,Latilactobacillus,Lechevalieria,Legionella,Leucobacter,Leuconostoc,Levilactobacillus,Libanicoccus,Ligilactobacillus,Limosilactobacillus,Longimicrobium,Luedemannella,Luteolibacter,Lysinibacillus,Lysobacter,MND1,Marmoricola,Marvinbryantia,Massilia,Megamonas,Megasphaera,Merdibacter,Mesorhizobium,Methanobrevibacter,Methylobacterium-Methylorubrum,Methyloceanibacter,Methylotenera,Methyloversatilis,Microbacterium,Microlunatus,Microvirga,Mitsuokella,Mogibacterium,Monoglobus,Muribaculum,Mycobacterium,NK4A214 group,Nannocystis,Negativibacillus,Nesterenkonia,Niastella,Nitrolancea,Nitrosococcus,Nitrosospira,Nitrospira,Nocardioides,Nonomuraea,Nordella,Novosphingobium,OLB17,OM27 clade,Oceanicaulis,Odoribacter,Ohtaekwangia,Olsenella,Opitutus,Oribacterium,Oscillibacter,Oscillospira,Oxalobacter,P3OB-42,Paenibacillus,Paeniclostridium,Paenisporosarcina,Pajaroellobacter,Paludicola,Pannonibacter,Papillibacter,Parabacteroides,Paracoccus,Paraprevotella,Parapusillimonas,Parasutterella,Parvimonas,Pedobacter,Pedomicrobium,Pelagibacterium,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Phascolarctobacterium,Phaselicystis,Phenylobacterium,Phocea,Polaromonas,Polyangium,Polycyclovorans,Pontibacter,Porphyromonas,Prevotella,Prevotella_7,Prevotella_9,Prevotellaceae NK3B31 group,Prevotellaceae UCG-001,Prevotellaceae UCG-003,Pseudenhygromyxa,Pseudoduganella,Pseudoflavonifractor,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudorhodoplanes,Pseudoxanthomonas,Psychrobacillus,Psychrobacter,Puia,Pyramidobacter,RB41,Ralstonia,Ramlibacter,Raoultibacter,Reyranella,Rhizobacter,Rhizocola,Rhodococcus,Rhodomicrobium,Rhodoplanes,Rikenellaceae RC9 gut group,Romboutsia,Roseburia,Rothia,Rubrobacter,Ruminococcus,Ruminococcus gnavus group,Ruminococcus torques group,SWB02,Salipaludibacillus,Salmonella,Sandaracinus,Sanguibacteroides,Sarcina,Sediminibacterium,Sellimonas,Senegalimassilia,Serratia,Shuttleworthia,Skermanella,Slackia,Sneathia,Solirubrobacter,Solitalea,Solobacterium,Sphingomonas,Sporosarcina,Staphylococcus,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Subdoligranulum,Subgroup 10,Succinivibrio,Sulfurifustis,Sumerlaea,Sutterella,TM7x,Taibaiella,Terrimonas,Terrisporobacter,Thermus,Truepera,Tumebacillus,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UC5-1-2E3,UCG-002,UCG-003,UCG-004,UCG-005,UCG-007,UCG-009,UTCFX1,Undibacterium,V9D2013 group,Veillonella,Vibrionimonas,Vicinamibacter,Victivallis,Virgisporangium,Weissella,Woeseia,YC-ZSS-LKJ147,Z20,[Bacteroides] pectinophilus group,[Clostridium] innocuum group,[Eubacterium] fissicatena group,[Eubacterium] nodatum group,[Eubacterium] ruminantium group,[Eubacterium] siraeum group,[Eubacterium] tenue group,[Eubacterium] xylanophilum group,[Ruminococcus] gauvreauii group,mle1-7,wb1-A12,wb1-P19
SRR11825857,0.0,0.0,0.0,0.0,0.0,0.0,0.004912194522903107,0.0,0.00036841458921773305,0.0,0.0,0.0,0.12679602112243646,0.0,0.0,0.00024560972614515533,0.0,0.0006140243153628884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004912194522903107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025174996929878423,0.0,0.0,0.0,0.0,0.0126489008964755,0.0004912194522903107,0.0,0.0,0.003868353186786197,0.0012280486307257768,0.0,0.013262925211838389,0.0,0.0,0.0,0.0,0.031560849809652465,6.140243153628883e-05,0.0,0.0021490851037701095,0.0,0.00012280486307257767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005034999385975685,0.0,0.0,0.0,0.0,0.0,6.140243153628883e-05,0.0,0.006570060174382906,0.0,0.01903475377624954,0.0,0.0,0.0,0.004727987228294241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01571902247328994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025174996929878423,0.0,0.0,0.0,0.0,0.026525850423676778,0.0,0.13760284907282327,0.0,0.0005526218838265996,6.140243153628883e-05,0.0023946948299152647,0.0,0.0,0.0,0.023025911826108313,0.0,0.0,0.00024560972614515533,0.0,6.140243153628883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140243153628883e-05,0.0,0.0004912194522903107,0.0,0.0,0.0,0.0,0.0008596340415080437,0.0,0.0,0.0,0.00018420729460886652,0.00018420729460886652,0.0,0.0,0.0,0.0,0.0,0.0,0.06281468746162348,0.0,0.00264030455606042,0.0,0.0,0.0,0.0,0.0,6.140243153628883e-05,0.0033157313029595972,0.0,0.0,0.041876458307748984,0.0,0.008043718531253838,0.00018420729460886652,0.00012280486307257767,0.0,0.0009824389045806213,0.0,0.0032543288714233084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012280486307257767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006815669900528061,0.00012280486307257767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024560972614515533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032543288714233084,0.0,0.0,0.0,0.0,0.0014736583568709322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012280486307257767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018420729460886652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018420729460886652,6.140243153628883e-05,0.0,0.0,0.0004912194522903107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999754390273855,0.0025174996929878423,0.00012280486307257767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028183716075156576,0.012464693601866634,0.0007368291784354661,0.0,0.0247451799091244,0.0050964018175119735,0.028552130664374308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011052437676531991,0.0,0.0,0.0,0.00036841458921773305,0.0,0.0,0.0,0.0,0.0,0.0,0.01621024192558025,0.0,0.26931106471816285,0.0,0.0,0.0,0.0,0.0,0.0003070121576814442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011052437676531991,0.00042981702075402185,0.0,0.004482377502149085,0.0,0.0,6.140243153628883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013508534937983544,0.0,0.0,0.0,0.0,0.0,0.0,0.00018420729460886652,0.0,0.0,0.0,0.0,0.005034999385975685,0.0,0.0,0.0
SRR11825858,0.0,0.0,0.00014168988806498843,0.0,0.0,0.0,0.00023614981344164738,0.0,0.000991829216454919,0.0,0.0,0.0,0.017758465970811883,0.0,0.0,0.00023614981344164738,0.0,0.0010390591791432486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.445992537665895e-05,0.0,0.0003778397015066358,0.00028337977612997685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445095168374817,4.7229962688329476e-05,0.0,0.0,0.00028337977612997685,9.445992537665895e-05,0.0,0.0171444764558636,0.0,0.0,0.0,0.0,0.001086289141831578,0.0008029093657016011,0.0,0.00033060973881830633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028337977612997685,0.0,0.0,0.0,4.7229962688329476e-05,0.0,0.0,0.0,0.0,0.0,4.7229962688329476e-05,0.0,4.7229962688329476e-05,0.0007556794030132716,0.0,0.0,0.0,0.0,0.0,0.0001889198507533179,0.0,0.00033060973881830633,0.0,0.21560477967222405,0.0,0.0,0.0,0.007131724365937751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014168988806498843,0.0,0.0,0.0,9.445992537665895e-05,0.0,0.0,0.0,0.014074528881122183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013696689179615547,0.0,0.0,0.0,4.7229962688329476e-05,0.0,0.0,0.0006612194776366127,0.00023614981344164738,0.001086289141831578,0.0,0.0004250696641949653,0.0,0.0,0.0,0.11802767675813536,0.0,0.0,0.0034005573135597223,0.00028337977612997685,0.0007556794030132716,0.0,0.0,0.0,0.0,0.0,0.002550417985169792,0.0,0.0,0.0,0.002455958059793133,0.0,0.0,4.7229962688329476e-05,0.0,0.0,0.0,0.0008501393283899306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628158503754782,0.0005667595522599537,0.0,0.0006612194776366127,0.0,0.0,0.0,0.0,0.003778397015066358,0.004297926604637983,4.7229962688329476e-05,0.0,0.0011807490672082368,0.0,0.0012279790298965665,0.0,0.0008501393283899306,0.0,0.0,0.0,0.00028337977612997685,0.0,0.0,4.7229962688329476e-05,0.0,9.445992537665895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001889198507533179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7229962688329476e-05,0.0,0.0,0.0,0.0,0.0,0.00028337977612997685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011335191045199074,0.0,0.0,0.0009445992537665895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028337977612997685,0.0,0.0,0.0,0.0,0.0005195295895716243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001889198507533179,0.007131724365937751,0.0,9.445992537665895e-05,0.0,0.00014168988806498843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003778397015066358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014168988806498843,0.00028337977612997685,0.0,0.0007084494403249422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007556794030132716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001889198507533179,0.0007084494403249422,0.0,0.0,0.0006139895149482832,9.445992537665895e-05,0.02432343078448968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006139895149482832,0.0,0.07424550134605394,0.0,0.0,0.0,0.0,0.00014168988806498843,0.0003778397015066358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002786567798611439,0.0,0.002267038209039815,0.0001889198507533179,0.0,0.00023614981344164738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001889198507533179,0.0,0.0,0.0,0.0,0.0007556794030132716,0.0,0.0,0.0006139895149482832,0.0,0.0,0.0,0.0004250696641949653,0.0,0.0,0.0
SRR11825859,0.0,0.0,0.0,0.0,0.0,0.0,0.00026376872757965814,0.0,0.0013715973834142225,0.0,0.0,0.0,0.4956741928676936,0.0,0.0,0.00010550749103186326,0.0,0.0033762397130196243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016881198565098122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005064359569529437,0.0,0.0,0.0,0.0066997256805233175,0.0,0.0,0.013399451361046635,0.0,0.0,0.0,0.0,0.004325807132306393,0.0,0.0,0.00042202996412745304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008968136737708377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005275374551593163,0.0,0.002743194766828445,0.0,0.0,0.0,0.0030597172399240346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036927621861152144,0.0,0.0,0.0,0.0,0.0,0.004431314623338257,0.0,5.275374551593163e-05,0.0,0.0,0.0,0.0,0.0,0.0001582612365477949,0.0,0.0,0.0,0.0,0.0006857986917071112,0.0,0.03191601603713864,0.0,5.275374551593163e-05,0.0001582612365477949,0.00010550749103186326,0.0,0.002110149820637265,0.0,0.30528592530069637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003165224730955898,0.0,0.0,0.0,0.0010550749103186326,0.0,0.0,0.0,0.0,0.0,0.0,0.00026376872757965814,0.0,0.0,0.0,0.0,5.275374551593163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018991348385735388,0.0013188436378982907,0.0,0.0,0.0006330449461911796,0.0,0.0021629035661531967,0.00021101498206372652,0.0,0.0,0.00026376872757965814,0.0,0.004906098332981642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010550749103186326,0.0,0.0,0.001846381093057607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005117113315045368,0.0,0.0,0.0006857986917071112,0.0,0.0,5.275374551593163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275374551593163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042202996412745304,0.0,0.0,0.0,0.0001582612365477949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004167545895758599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021101498206372652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042202996412745304,0.026693395231061404,0.0,0.0,0.0018991348385735388,0.0,0.0051698670605613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010550749103186326,0.0,0.0,0.0,0.0,0.0,0.0,0.0003165224730955898,0.0,0.04098966026587888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007913061827389744,0.0,0.0,0.0,0.0010550749103186326,0.0,0.0,0.0008440599282549061,0.0,0.0005802912006752479,5.275374551593163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009970457902511078,0.0,0.0,0.0,0.00026376872757965814,0.0,0.0,0.0
SRR11825860,0.0,0.0,4.867364322219518e-05,0.0,0.0,0.0,0.0,0.0,0.0002433682161109759,0.0,0.0,0.0,0.037235337064979314,0.0,0.0,0.0,0.0,0.0031151131662204914,0.0,0.00014602092966658554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002433682161109759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03222195181309321,9.734728644439036e-05,0.0,0.0,0.001606230226332441,9.734728644439036e-05,0.0,0.0038452178145534192,0.0,0.0,0.0,0.0,0.0041372596738865905,0.0,9.734728644439036e-05,0.008128498418106596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019469457288878072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867364322219518e-05,0.0007301046483329277,0.0,0.0,0.0,0.0,0.0,0.0006814310051107325,0.0,0.0004380627889997566,0.0,0.0006327573618885373,0.0,0.0006327573618885373,0.0,0.0009734728644439036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011194937941104892,0.0,0.01080554879532733,0.0,0.0,0.0,0.0,0.0,0.0011681674373326843,0.0,9.734728644439036e-05,0.0,0.0,0.0,0.0,0.0,0.04098320759308834,0.0,0.0,0.0,0.0,0.000535410075444147,0.0,0.0035531759552202484,0.0,0.0,0.008517887563884156,9.734728644439036e-05,0.0,0.0002920418593331711,0.0,0.4703820880992942,0.0,0.0,9.734728644439036e-05,0.00034071550255536625,0.0,0.0,0.0,0.0,0.0,0.0,0.000535410075444147,0.0,0.0,0.0,9.734728644439036e-05,0.003163786809442687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.734728644439036e-05,0.000827451934777318,0.0,4.867364322219518e-05,0.0,0.0,0.0,0.0,0.0012168410805548796,0.00019469457288878072,9.734728644439036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004867364322219518,0.0,0.0,0.22574835726454126,0.0,0.005110732538330494,0.0017035775127768314,0.00019469457288878072,0.0,0.0031151131662204914,0.0,0.008031151131662206,0.0,0.0,0.00014602092966658554,0.0,0.002677050377220735,0.0,0.0,0.0,4.867364322219518e-05,0.0011194937941104892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001654903869554636,0.0006814310051107325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001606230226332441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019469457288878072,0.0,0.005792163543441226,0.0,0.0,9.734728644439036e-05,0.0,0.0002920418593331711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038938914577756143,0.0,9.734728644439036e-05,0.0,0.0,0.00019469457288878072,0.0,4.867364322219518e-05,0.0,0.0,0.0,0.0,0.0,0.00014602092966658554,0.0,0.0,0.0010221465076660989,0.0,0.0006814310051107325,0.0,0.0,0.0,0.0,0.0,9.734728644439036e-05,0.0002433682161109759,0.0,9.734728644439036e-05,0.0,0.0002920418593331711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036505232416646385,0.0,0.009588707714772451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014602092966658554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004867364322219518,0.016743733268435142,0.0,0.0,0.003309807739109272,9.734728644439036e-05,0.0010221465076660989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014602092966658554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.734728644439036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01090289608177172,0.0,0.008177172061328791,0.0,0.0,0.0,0.0,0.0002433682161109759,4.867364322219518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034071550255536625,0.0,0.00262837673399854,0.0005840837186663421,0.0,9.734728644439036e-05,0.0,0.0,0.0,0.0,0.0,0.03767339985397907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867364322219518e-05,0.0,0.0,0.0,0.0007787782915551229,0.0,0.0,0.0
SRR11825861,0.0,0.0,0.0,0.0,0.0,0.0,6.31811720107408e-05,0.0,0.0,0.0,0.0,0.0,0.0406570841889117,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47717580161112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01983888801137261,0.0,0.0,0.0,0.17381140420154795,0.0,0.0,0.007234244195229822,0.0,0.0,0.0,0.0,0.0,0.0,0.000157952930026852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31811720107408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005370399620912968,0.0,0.0,0.0,0.014531669562470383,0.0,0.0,0.0,0.0001263623440214816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002527246880429632,0.0,0.000473858790080556,0.0,0.0,0.0,0.0,0.0,0.0002843152740483336,0.0,0.0002527246880429632,0.0,0.0,0.0,0.0,0.0,0.0001263623440214816,6.31811720107408e-05,0.0,0.0,0.0006634023061127784,0.001958616332332965,0.0,0.006444479545095562,0.0,0.0,6.31811720107408e-05,0.00044226820407518557,0.0,0.0,0.0,0.004075185594692781,0.0,0.0,6.31811720107408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015479387142631495,0.0,0.0,0.0,0.0028115621544779657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31811720107408e-05,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,9.47717580161112e-05,0.0,0.0,0.0,0.0,0.0003790870320644448,3.15905860053704e-05,0.0,0.0,0.015984836518717422,0.0,0.005433580792923709,0.000473858790080556,0.0,0.0,0.0006634023061127784,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022113410203759279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016806191754857053,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009161269941557416,0.005275627862896857,0.0,0.0,0.0014531669562470385,0.00034749644605907437,0.00022113410203759279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157952930026852,0.0,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000315905860053704,0.0,0.6727215289843627,0.0,0.0,0.0,0.0,0.0,3.15905860053704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529458221450008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31811720107408e-05,0.0,0.0,0.0,0.0,0.0001263623440214816,0.0,0.0,0.0,0.0,0.000473858790080556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
