"","[Aquaspirillum] arcticum group","[Bacteroides] pectinophilus group","[Clostridium] innocuum group","[Desulfobacterium] catecholicum group","[Eubacterium] brachy group","[Eubacterium] eligens group","[Eubacterium] fissicatena group","[Eubacterium] hallii group","[Eubacterium] nodatum group","[Eubacterium] oxidoreducens group","[Eubacterium] ruminantium group","[Eubacterium] siraeum group","[Eubacterium] tenue group","[Eubacterium] ventriosum group","[Eubacterium] xylanophilum group","[Ruminococcus] gauvreauii group","[Ruminococcus] gnavus group","[Ruminococcus] torques group","1174-901-12","1921-2","A2","A815","Abditibacterium","Abiotrophia","Acanthopleuribacter","Acetanaerobacterium","Acetatifactor","Acetitomaculum","Acetobacter","Acholeplasma","Achromobacter","Acidaminobacter","Acidaminococcus","Acidibacter","Acidipila-Silvibacterium","Aciditerrimonas","Acidothermus","Acidovorax","Acinetobacter","Actibacter","Actinoalloteichus","Actinobacillus","Actinocorallia","Actinomadura","Actinomyces","Actinomycetospora","Actinophytocola","Actinoplanes","Actinospica","Adhaeribacter","Adlercreutzia","ADurb.Bin063-1","Aeromicrobium","Aeromonas","Aetherobacter","Afifella","Afipia","Agathobacter","Aggregatibacter","Agromyces","Ahniella","Akkermansia","AKYG587","Alcaligenes","Algimonas","Algiphilus","Algoriphagus","Alicyclobacillus","Alistipes","Alkalicoccus","Alkaliflexus","Allisonella","Allobaculum","Allochromatium","Allokutzneria","Alloprevotella","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Alloscardovia","Altererythrobacter","Alterococcus","Alteromonas","Amaricoccus","Aminobacter","Ammoniphilus","Amphibacillus","Amphiplicatus","Anaerobacillus","Anaerococcus","Anaerocolumna","Anaerofilum","Anaerofustis","Anaeroglobus","Anaerolinea","Anaeromyxobacter","Anaeroplasma","Anaerostipes","Anaerotruncus","Anaerovorax","Angelakisella","Anseongella","Antarcticibacterium","Apibacter","Aquabacterium","Aquicella","Arachidicoccus","Archangium","Arcobacter","Arcticibacter","Arenibacter","Arenicella","Arenimonas","Aridibacter","Arsenicitalea","Arthrobacter","Asaccharobacter","Asaccharospora","ASF356","Asteroleplasma","Asticcacaulis","Atopobium","Aurantisolimonas","Aureispira","Aureitalea","Azoarcus","Azonexus","Azospira","Azospirillum","Azotobacter","B276-D12","Bacillus","Bacteroides","Balneola","Barnesiella","Bauldia","BD1-7 clade","Bdellovibrio","Beggiatoa","Belnapia","Bergeyella","Bifidobacterium","Bilophila","BIyi10","Blastocatella","Blastococcus","Blautia","Blvii28 wastewater-sludge group","Bosea","Boseongicola","Bradyrhizobium","Brevibacillus","Brevifollis","Brevundimonas","Brucella","Bryobacter","BSV13","Burkholderia-Caballeronia-Paraburkholderia","Butyricicoccus","Butyricimonas","C39","Caenimonas","CAG-352","CAG-56","CAG-873","Caldalkalibacillus","Caldicoprobacter","Campylobacter","Candidatus Alysiosphaera","Candidatus Amoebophilus","Candidatus Aquiluna","Candidatus Arthromitus","Candidatus Berkiella","Candidatus Captivus","Candidatus Chloroploca","Candidatus Contubernalis","Candidatus Deferrimonas","Candidatus Desulforudis","Candidatus Endobugula","Candidatus Entotheonella","Candidatus Koribacter","Candidatus Megaira","Candidatus Methylomirabilis","Candidatus Methylopumilus","Candidatus Methylospira","Candidatus Nitrocosmicus","Candidatus Nitrososphaera","Candidatus Nitrosotenuis","Candidatus Nucleicultrix","Candidatus Omnitrophus","Candidatus Ovatusbacter","Candidatus Paracaedibacter","Candidatus Planktophila","Candidatus Profftella","Candidatus Saccharimonas","Candidatus Soleaferrea","Candidatus Solibacter","Candidatus Stoquefichus","Candidatus Tenderia","Candidatus Udaeobacter","Candidatus Xiphinematobacter","Candidimonas","Castellaniella","Catellatospora","Catelliglobosispora","Catenibacillus","Catenibacterium","Catenisphaera","Catenococcus","Catenulispora","Caulobacter","Cavicella","Cellulomonas","Cellulosilyticum","Cellvibrio","Cephaloticoccus","Cerasicoccus","Cesiribacter","Cetobacterium","Chitinimonas","Chitinophaga","CHKCI001","CHKCI002","Chlorobaculum","Chlorobium","Chloronema","Christensenella","Christensenellaceae R-7 group","Chryseobacterium","Chryseolinea","Chthoniobacter","Chthonomonas","Citrifermentans","Citrobacter","CK06-06-Mud-MAS4B-21","CL500-29 marine group","Cloacibacillus","Cloacibacterium","Clostridium sensu stricto 1","Clostridium sensu stricto 10","Clostridium sensu stricto 13","Clostridium sensu stricto 16","Clostridium sensu stricto 2","Clostridium sensu stricto 3","Clostridium sensu stricto 8","Clostridium sensu stricto 9","CM1G08","Cnuella","Cognatishimia","Cohnella","Colidextribacter","Collinsella","Comamonas","Conexibacter","Confluentibacter","Constrictibacter","Coprobacillus","Coprobacter","Coprococcus","Coriobacteriaceae UCG-002","Coriobacteriaceae UCG-003","Corynebacterium","Coxiella","Craurococcus-Caldovatus","Crenothrix","Criibacterium","Crocinitomix","Crossiella","Cryptanaerobacter","Cupriavidus","Cutibacterium","Cyanobium PCC-6307","Cyclobacterium","Cytophaga","Dactylosporangium","Dechloromonas","Defluviicoccus","Defluviitaleaceae UCG-011","Deinobacterium","Delftia","Demequina","Desulfallas-Sporotomaculum","Desulfatiglans","Desulfitispora","Desulfobaculum","Desulfobulbus","Desulfohalotomaculum","Desulfomicrobium","Desulfosporosinus","Desulfotomaculum","Desulfovibrio","Desulfovirga","Desulfurispora","Dethiobacter","DEV008","DEV114","Devosia","dgA-11 gut group","Dialister","Diaphorobacter","Dielma","Dietzia","Dinghuibacter","Dinoroseobacter","Diplosphaera","Dokdonella","Dolosicoccus","Domibacillus","Dongia","Dorea","DTU089","Dubosiella","Dyadobacter","Dyella","Edaphobaculum","Eggerthella","Egibacter","Egicoccus","Eionea","Eisenbergiella","Ellin516","Ellin517","Ellin6055","Ellin6067","Elusimicrobium","Emticicia","Enhydrobacter","Enorma","Enterococcus","Enterorhabdus","Enteroscipio","Eoetvoesia","Epulopiscium","Erysipelatoclostridium","Erysipelothrix","Erysipelotrichaceae UCG-003","Erysipelotrichaceae UCG-006","Erythrobacter","Escherichia-Shigella","Eubacterium","Ezakiella","F0332","F1-37X2","Fabibacter","Facklamia","Faecalibacterium","Faecalibaculum","Faecalicoccus","Faecalitalea","Falsibacillus","Family XIII AD3011 group","Family XIII UCG-001","Fastidiosipila","Fenollaria","Ferribacterium","Ferrovibrio","Ferruginibacter","FFCH5858","FFCH7168","Fictibacillus","Filibacter","Filomicrobium","Fimbriimonas","Finegoldia","Fischerella CENA298","Fischerella PCC-9339","Flaviaesturariibacter","Flaviflexus","Flavihumibacter","Flavisolibacter","Flavitalea","Flavobacterium","Flavonifractor","Flexibacter","Fluviicola","Fonticella","Fontimonas","Fournierella","Friedmanniella","Frisingicoccus","Fructilactobacillus","FukuN18 freshwater group","FukuN57","Fulvivirga","Fusibacter","Fusicatenibacter","Fusobacterium","Gaiella","Galbibacter","Galbitalea","Gallicola","Gardnerella","GCA-900066575","GCA-900066755","Gemella","Geminicoccus","Geminobacterium","Gemmata","Gemmatimonas","Gemmatirosa","Geoalkalibacter","Geobacter","Geodermatophilus","Georgenia","Geothermobacter","Gilvibacter","GKS98 freshwater group","Globicatella","Glutamicibacter","Glycomyces","Gordonibacter","GOUTA6","Gracilimonas","Granulicella","Haemophilus","Hafnia-Obesumbacterium","Haliangium","Halioglobus","Halocella","Haloferula","Halomonas","Haloplasma","Harryflintia","Hassallia","Helicobacter","Herbihabitans","Herpetosiphon","hgcI clade","Hirschia","HN-HF0106","Hoeflea","Holdemanella","Holdemania","Howardella","HT002","Hungatella","Hydrogenophaga","Hymenobacter","Hyphomicrobium","I-8","Iamia","Ignavigranum","Ilumatobacter","IMCC26207","Incertae Sedis","Inquilinus","Intestinibacter","Intestinimonas","Iodidimonas","Irregularibacter","IS-44","Jatrophihabitans","JCM 18997","JdFR-76","JG30a-KF-32","JGI 0001001-H03","Jiangella","Jonquetella","JTB255 marine benthic group","KCM-B-112","KD3-10","Ketobacter","Kibdelosporangium","Kineosporia","Klebsiella","Kocuria","Kordia","Kordiimonas","Kribbella","Labrenzia","Labrys","Lachnoanaerobaculum","Lachnoclostridium","Lachnospira","Lachnospiraceae AC2044 group","Lachnospiraceae FCS020 group","Lachnospiraceae NC2004 group","Lachnospiraceae ND3007 group","Lachnospiraceae NK3A20 group","Lachnospiraceae NK4A136 group","Lachnospiraceae NK4B4 group","Lachnospiraceae UCG-001","Lachnospiraceae UCG-002","Lachnospiraceae UCG-003","Lachnospiraceae UCG-004","Lachnospiraceae UCG-006","Lachnospiraceae UCG-007","Lachnospiraceae UCG-010","Lacibacter","Lacibacterium","Lacihabitans","Lacticaseibacillus","Lactiplantibacillus","Lactobacillus","Lactococcus","Lactonifactor","Lacunisphaera","Latilactobacillus","Lautropia","Lawsonella","LD29","Leadbetterella","Lechevalieria","Legionella","Lelliottia","Lentilitoribacter","Lentimicrobium","Lentimonas","Leptonema","Leptospira","Leptotrichia","Leucobacter","Leuconostoc","Levilactobacillus","Lewinella","Libanicoccus","Ligilactobacillus","Limibaculum","Limnobacter","Limnohabitans","Limosilactobacillus","Litoribacter","Litorilinea","Longimicrobium","Longispora","Luedemannella","Luteimonas","Luteitalea","Luteolibacter","Lysinibacillus","Lysobacter","Macellibacteroides","Mailhella","Marinicella","Marinobacter","Marivita","Marmoricola","Marvinbryantia","Massilia","Megamonas","Megasphaera","Melghirimyces","Membranicola","Merdibacter","Mesorhizobium","Methanobrevibacter","Methanosphaera","Methylibium","Methylobacter","Methylobacterium-Methylorubrum","Methylocaldum","Methyloceanibacter","Methylocella","Methylocystis","Methylomonas","Methylonatrum","Methyloparacoccus","Methylophaga","Methylotenera","Micavibrio","Microbacterium","Microbulbifer","Micrococcus","Microcoleus Es-Yyy1400","Microlunatus","Micromonospora","Microvirga","Mitsuokella","MIZ17","mle1-7","MM2","MND1","Mobilitalea","Mogibacterium","Moheibacter","Mongoliicoccus","Monoglobus","Morganella","MSBL7","Mucilaginibacter","Mucispirillum","Mumia","Murdochiella","Muribaculum","Mycobacterium","Myxococcus","Nakamurella","Nannocystis","Natronovirga","Nautella","Negativibacillus","Negativicoccus","Neisseria","Neoscardovia","Niastella","Nibribacter","Nitriliruptor","Nitrococcus","Nitrolancea","Nitrosarchaeum","Nitrosococcus","Nitrosomonas","Nitrosospira","Nitrospira","Niveitalea","NK4A214 group","Nocardia","Nocardioides","Nocardiopsis","Nonomuraea","Nordella","Nostoc PCC-73102","Noviherbaspirillum","Novosphingobium","oc32","Occallatibacter","Oceanibaculum","Oceanicaulis","Oceanimonas","Oceanirhabdus","Oceanobacillus","Odoribacter","Ohtaekwangia","Oikopleura","OLB12","OLB13","OLB17","Oleiphilus","Oligoflexus","Olivibacter","Olsenella","OM27 clade","OM60(NOR5) clade","Opitutus","Oribacterium","Ornithinibacillus","Ornithinimicrobium","Oscillatoria PCC-6304","Oscillatoria SAG 1459-8","Oscillibacter","Oscillospira","Ottowia","Owenweeksia","Oxalobacter","Oxalophagus","P3OB-42","P3OB-51","Paenalcaligenes","Paenibacillus","Paeniclostridium","Paeniglutamicibacter","Paenisporosarcina","Paenochrobactrum","Pajaroellobacter","Paludibacter","Paludicola","Panacagrimonas","Pannonibacter","Papillibacter","Parabacteroides","Paracoccus","Parafilimonas","Parahaliea","Paralcaligenes","Paramoritella","Parapedobacter","Paraprevotella","Parapusillimonas","Parascardovia","Parasegetibacter","Parasutterella","Parvibacter","Parvibaculum","Parvibium","Parvimonas","Parviterribacter","Pediococcus","Pedobacter","Pedomicrobium","Pedosphaera","Pelagibius","Peptococcus","Peptoniphilus","Peptostreptococcus","Peredibacter","Permianibacter","Persicirhabdus","Persicitalea","Phaeocystidibacter","Phaeodactylibacter","Phaeospirillum","Phascolarctobacterium","Phaselicystis","Phenylobacterium","Phocea","Phormidium IAM M-71","Photobacterium","Phyllobacterium","Pir3 lineage","Pir4 lineage","Pirellula","Piscinibacter","Planctopirus","Planifilum","Planktosalinus","Planomicrobium","Planomonospora","Pleomorphomonas","Plot4-2H12","Pluralibacter","pLW-20","PMMR1","Polaromonas","Polyangium","Polycyclovorans","Polymorphobacter","Polynucleobacter","Pontibacter","Porphyrobacter","Porphyromonas","Porticoccus","possible genus 03","possible genus 04","Povalibacter","Prevotella","Prevotella_7","Prevotella_9","Prevotellaceae NK3B31 group","Prevotellaceae UCG-001","Prevotellaceae UCG-003","Prevotellaceae UCG-004","Pricia","Promicromonospora","Propionibacterium","Propionicicella","Propionigenium","Prosthecobacter","Proteiniphilum","Proteus","Providencia","Pseudahrensia","Pseudarcicella","Pseudarcobacter","Pseudenhygromyxa","Pseudoalteromonas","Pseudoduganella","Pseudoflavonifractor","Pseudofulvimonas","Pseudogulbenkiania","Pseudohongiella","Pseudolabrys","Pseudomonas","Pseudonocardia","Pseudorhodoplanes","Pseudoruegeria","Pseudoxanthomonas","Psychrobacillus","Psychrobacter","Psychroglaciecola","Puia","Pyramidobacter","Quadrisphaera","Rahnella1","Raineyella","Ralstonia","Ramlibacter","Raoultella","Raoultibacter","Rapidithrix","RB41","Reichenbachiella","Reyranella","Rheinheimera","Rhizobacter","Rhizocola","Rhizorhapis","Rhodanobacter","Rhodobacter","Rhodoblastus","Rhodococcus","Rhodocytophaga","Rhodoferax","Rhodoluna","Rhodomicrobium","Rhodopila","Rhodoplanes","Rhodopseudomonas","Rickettsiella","Rikenella","Rikenellaceae RC9 gut group","Rivicola","Romboutsia","Roseburia","Roseiarcus","Roseibacillus","Roseibacterium","Roseimarinus","Roseimicrobium","Roseisolibacter","Roseobacter clade CHAB-I-5 lineage","Roseomonas","Rothia","Rubellimicrobium","Rubidimonas","Rubritalea","Rubrivirga","Rubrobacter","Ruegeria","Rufibacter","Ruminiclostridium","Ruminococcus","Rummeliibacillus","S5-A14a","Saccharomonospora","Salinarimonas","Salinibacterium","Salinimicrobium","Salipaludibacillus","Salmonella","Sandaracinus","Sanguibacteroides","Sarcina","Scardovia","SCGC AAA164-E04","Schizothrix LEGE 07164","Schleiferia","Scytonema VB-61278","Sedimentibacter","Sediminibacterium","SEEP-SRB1","Segetibacter","Selenomonas","Sellimonas","Senegalimassilia","Serratia","SH-PL14","Sh765B-TzT-35","Shewanella","Shimazuella","Shimia","Shinella","Shivajiella","Shuttleworthia","Silicimonas","Silvanigrella","Sinibacillus","Sinobaca","Skermanella","Slackia","SM1A02","Smaragdicoccus","Smithella","SN8","Sneathia","Sneathiella","Solibacillus","Solimonas","Solirubrobacter","Solitalea","Solobacterium","Sorangium","SP3-e08","Sphaerochaeta","Sphingoaurantiacus","Sphingobacterium","Sphingobium","Sphingomonas","Sphingopyxis","Sphingorhabdus","Spirochaeta","Spirochaeta 2","Sporobacter","Sporocytophaga","Sporosarcina","Stakelama","Staphylococcus","Stella","Stenotrophobacter","Stenotrophomonas","Steroidobacter","Stomatobaculum","Streptacidiphilus","Streptococcus","Streptomyces","Streptosporangium","Subdoligranulum","Subgroup 10","Subgroup 23","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae UCG-001","Sulfuricurvum","Sulfurifustis","Sulfurimonas","Sumerlaea","Sutterella","Sva0996 marine group","SWB02","Symphothece PCC-7002","Synechococcus CC9902","Synergistes","Syntrophaceticus","Syntrophobacter","Syntrophomonas","Syntrophorhabdus","Syntrophus","SZB85","Tabrizicola","Tagaea","Tahibacter","Taibaiella","Telmatospirillum","Tepidamorphus","Tepidiphilus","Tepidisphaera","Terasakiella","Terriglobus","Terrimicrobium","Terrimonas","Terrisporobacter","Tessaracoccus","Thalassobaculum","Thalassotalea","Thauera","Thermincola","Thermoactinomyces","Thermoanaerobaculum","Thermobacillus","Thermopetrobacter","Thermosporothrix","Thioalbus","Thioalkalimicrobium","Thiobacillus","Thiogranum","Thiophaeococcus","Thiothrix","Thiovirga","Tibeticola","TM7a","TM7x","Treponema","Trichlorobacter","Tropicibacter","Truepera","Tumebacillus","Turicibacter","Turneriella","Tuzzerella","TX1A-55","Tychonema CCAP 1459-11B","Tyzzerella","UBA1819","UBA6140","UC5-1-2E3","UCG-002","UCG-003","UCG-004","UCG-005","UCG-007","UCG-008","UCG-009","UCG-012","Unknown","UTBCD1","UTCFX1","V9D2013 group","Vampirovibrio","Varibaculum","Variovorax","Veillonella","Vibrio","Vicinamibacter","Vicingus","Victivallis","Virgibacillus","Virgisporangium","Vitellibacter","Vitiosangium","Vulgatibacter","W5053","Wandonia","wb1-A12","wb1-P19","WCHB1-32","Weissella","Wenzhouxiangella","Williamsia","Woeseia","Xylanibacillus","YC-ZSS-LKJ147","Z20"
"SRR18175957",0,0,24,0,14,68,9,1489,0,0,44,24,37,42,28,57,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,67,21,12,66,36,0,0,9,1405,0,92,14,136,0,0,0,0,24,0,282,0,0,9,0,0,0,42,12,0,52,0,0,54,0,48,0,0,0,6,0,0,4,0,2,12,0,462,4,0,0,0,0,0,0,34,9,23,0,0,43,0,85,7,0,52,0,2,0,0,41,0,12,0,0,0,0,0,0,0,0,26,3752,0,112,51,28,37,0,0,0,8284,4,18,5,35,2570,0,9,0,0,0,0,4,0,193,0,0,28,11,0,12,195,17,16,0,4,0,31,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,37,42,10,0,0,0,0,0,0,0,12,61,0,0,35,73,20,0,0,0,1,6467,478,0,0,14,2,0,6,23,2,0,0,0,3,11,0,0,0,0,0,0,1576,0,272,35,0,4,0,0,35,4,0,6801,0,4,0,0,0,0,5,0,0,0,14,8,572,2,0,7,0,0,0,270,0,7,8,4,4,0,0,8,2,0,0,0,0,0,5,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,48,0,190,0,7,0,14,0,0,145,0,17,315,693,6,0,0,0,71,15,0,0,0,18,0,0,106,151,0,0,0,0,1115,11,0,0,10,6,0,516,0,0,1320,7,3,3,0,0,9,879,0,0,0,0,210,8,0,4,0,6,36,3,0,0,0,0,0,6,0,0,2,0,9,4,5,261,12,0,13,0,0,0,0,0,0,0,0,0,0,181,0,337,22,23,6,0,0,3,4,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,218,0,0,0,0,0,3,24,0,0,0,0,89,0,0,209,0,76,5,73,7,0,37,0,81,0,74,16,126,0,1113,75,0,0,71,0,3,0,0,7,0,0,0,4,7,0,0,0,16,3,0,0,22,0,7,0,8,22,0,19,4,14,0,8,0,0,7,5,0,2,6,0,3,0,0,47,16,94,2,0,11,2,11,0,0,0,19,13,0,0,0,0,2,0,0,10,1,0,0,32,506,0,0,0,0,0,0,8,12,15,16,17,37,74,134,0,0,0,6,0,48,23,8,0,2,0,52,0,58,1931,0,0,2,0,4,66,0,0,0,0,0,4,18,0,13,0,0,0,123,0,104,4,0,40,0,675,0,13,0,0,123,0,0,0,0,0,2,0,188,4,12,27,0,0,2,0,0,0,13,0,0,0,2,18,0,0,115,386,0,168,1,111,0,30,49,5,0,9,0,0,0,0,0,0,10,12,79,2,3,4,50,0,12,2,3371,26,11,25,23,0,0,0,2,8,16,0,3,13,0,8,0,0,95,30,35,35,0,50,0,4,0,0,0,199,3,0,0,6,0,0,38,0,0,0,6,0,16,0,1,0,0,48,122,0,15,225,15,0,23,0,0,0,0,0,0,19,18,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,41,0,0,27,0,2,10,0,5,0,151,26,23,0,0,0,0,2,13,0,0,0,0,8,0,1,0,0,0,47,0,0,0,0,0,0,44,299,31,41,0,18,31,0,0,15,4,3,0,0,0,59,0,0,0,322,0,55,0,2,7,0,136,0,0,173,0,0,0,0,0,41,14,0,0,257,0,1225,184,0,0,0,0,8,0,0,0,2,0,0,0,3,20,0,0,18,155,3,0,0,0,0,10,0,0,10,0,2,0,0,0,0,0,4,0,0,0,0,4,60,0,0,0,0,3,0,18,0,12,0,6,0,0,90,24,0,0,0,0,0,5,0,3,87,7,15,22,0,0,4,6,0,170,17,11,0,0,0,4,623,0,0,8,17,0,235,0,0,364,82,11,833,169,0,0,0,33,0,0,7,0,10,22,0,81,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,82,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,6,644,0,0,0,0,3,53,4,0,1385,6,0,187,0,0,2,0,30601,11,19,0,7,0,2,8,0,2,0,0,43,6,0,0,12,0,0,0,9,0,2,0,0,56,0,8,0
"SRR18175958",0,4,19,0,11,153,5,663,2,0,30,35,10,64,62,40,22,355,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,164,0,0,0,0,3,0,0,0,4,0,10,0,0,6,0,58,30,3,25,23,0,0,0,2067,0,25,45,414,7,0,0,0,0,0,511,0,0,0,0,0,0,132,27,0,66,0,0,16,0,0,0,0,0,10,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0,20,0,18,0,0,0,0,51,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,4542,0,153,46,8,5,0,0,0,2177,4,6,8,52,1943,0,3,0,0,0,0,14,0,137,0,0,45,16,0,30,170,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,20,3,0,0,0,0,0,0,1,6,37,0,0,20,8,0,75,0,0,5,330,42,0,0,20,13,0,0,20,0,0,0,0,0,14,0,0,0,0,0,2,1121,7,115,49,0,17,0,0,20,6,0,1995,0,0,0,0,0,0,0,0,0,0,1,24,293,0,0,0,0,0,0,226,0,2,1,2,0,0,0,1,0,0,0,0,0,0,2,27,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,5,0,0,0,340,7,1,0,8,0,0,3,0,4,461,581,5,0,11,0,37,7,0,0,0,15,0,9,188,208,0,0,2,0,777,7,0,0,22,6,0,364,0,0,1123,13,0,0,0,0,4,3698,2,0,0,0,102,15,2,2,0,0,40,0,0,0,0,0,0,2,0,0,5,0,2,27,18,153,8,0,7,0,0,0,0,0,0,0,0,0,0,108,0,270,0,8,1,0,5,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,278,0,0,0,0,0,4,27,19,0,1,0,64,0,0,18,0,27,11,53,7,0,38,0,42,0,32,0,133,0,461,27,0,0,160,0,0,0,0,7,0,0,0,0,6,0,0,0,9,4,0,0,15,0,0,0,1,126,0,17,0,8,0,211,0,0,1,2,0,1,0,5,8,23,0,29,6,66,5,0,9,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,2,667,0,51,0,0,0,0,23,0,13,0,0,19,2,437,0,0,0,0,0,17,22,8,0,0,0,0,1,4,42,0,0,0,1,0,17,0,0,0,0,0,0,12,0,13,0,0,0,10,0,35,2,3,40,0,953,0,2,0,0,63,0,0,0,0,0,0,7,29,0,0,35,0,0,5,0,0,0,47,0,0,0,2,28,0,4,47,449,0,106,3,38,0,12,103,3,6,12,3,0,0,0,0,0,0,48,121,0,0,0,94,0,2,0,141,25,5,43,5,0,0,0,0,14,0,0,0,10,0,6,0,0,23,0,4,2,0,15,0,0,0,0,0,207,4,0,0,0,0,1,48,9,0,0,8,0,0,0,2,0,0,20,50,0,2,15,16,0,0,0,0,0,0,0,0,2,19,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,21,76,0,0,8,0,10,9,0,11,0,190,0,25,124,0,2,0,0,9,0,0,0,0,0,0,3,0,0,0,8,0,4,0,4,0,0,18,150,18,19,0,52,3,0,0,12,7,0,0,0,0,112,0,0,0,747,0,24,0,11,21,0,0,0,0,11,5,0,0,17,0,17,0,0,4,147,0,887,382,0,0,0,0,4,0,0,0,0,4,0,0,0,24,0,0,0,400,0,0,0,0,0,0,0,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,89,20,1,24,0,0,3,7,0,267,28,0,0,0,0,0,11,0,0,0,48,0,334,0,0,135,46,2,1374,180,0,0,0,0,0,0,3,0,2,9,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,160,0,4,0,0,0,18,0,0,2374,15,0,157,0,0,4,0,31185,0,60,0,3,0,3,11,0,13,0,0,0,10,0,0,0,0,0,0,23,0,2,0,0,25,0,0,1
